,Date,Open,Adj Close,Volume,pct_change_c2c,pct_change_intraday,10d_realised_vol,count,pos,neg,net,abs,pct_change_c2c_next,pct_change_intraday_next,Volume_next,down_next,Short Volume,Short Exempt Volume
0,2021-01-28,11.979999542236328,8.630000114440918,591223900.0,-56.63316442275242,-27.963268412363057,728.4164186905672,214.0,0.017712900992384,0.0269443803369489,-0.0092314793445649,0.044657281329333,53.65005855206604,-7.337527323168227,602193300.0,0,65879740,5762498
1,2021-01-29,14.3100004196167,13.260000228881836,602193300.0,53.65005855206604,-7.337527323168227,814.2565123738729,2276.0,0.0200414096787833,0.0270475190644912,-0.0070061093857078,0.0470889287432745,0.3016588322970248,-21.76470476038316,434608000.0,0,147053814,6307292
2,2021-02-01,17.0,13.300000190734863,434608000.0,0.3016588322970248,-21.76470476038316,803.7300030299173,89.0,0.0201811967666684,0.0218358378994195,-0.001654641132751,0.0420170346660879,-41.20300707131569,-17.51054272923897,462775900.0,1,76933491,986909
3,2021-02-02,9.479999542236328,7.820000171661377,462775900.0,-41.20300707131569,-17.51054272923897,819.5260560280228,125.0,0.0220516660426806,0.0200299513290902,0.0020217147135904,0.0420816173717708,14.705883249656138,1.355930851826173,221405100.0,0,120244517,5744009
4,2021-02-03,8.850000381469727,8.970000267028809,221405100.0,14.705883249656138,1.355930851826173,838.3495912744132,244.0,0.0202900090295851,0.0236362670632602,-0.003346258033675,0.0439262760928453,-20.958752045429343,-18.50574358590978,162985800.0,1,61535474,3918022
5,2021-02-04,8.699999809265137,7.090000152587891,162985800.0,-20.958752045429343,-18.50574358590978,871.344874527333,203.0,0.0208874641471233,0.0279399358866205,-0.0070524717394972,0.0488274000337438,-3.6671399617238976,-4.741982551883473,195267800.0,1,44880962,2248578
6,2021-02-05,7.170000076293945,6.829999923706055,195267800.0,-3.6671399617238976,-4.741982551883473,848.7559243454198,317.0,0.0239548841059602,0.0292839403973509,-0.0053290562913907,0.0532388245033112,-9.51683898430752,-10.174422593874889,128171500.0,1,59444755,2116603
7,2021-02-08,6.880000114440918,6.179999828338623,128171500.0,-9.51683898430752,-10.174422593874889,822.5013812136142,36.0,0.0197123660392026,0.0212671442056749,-0.0015547781664723,0.0409795102448775,-11.003233773898469,-5.335627294881436,102588100.0,1,39970406,1810126
8,2021-02-09,5.809999942779541,5.5,102588100.0,-11.003233773898469,-5.335627294881436,820.5590456579315,16.0,0.0216473072861668,0.0219992960225272,-0.0003519887363604,0.0436466033086941,5.454548922452052,1.5761847983646908,152810800.0,0,20727999,1536449
9,2021-02-10,5.710000038146973,5.800000190734863,152810800.0,5.454548922452052,1.5761847983646908,347.3508573054377,24.0,0.0213272085965056,0.0255106225904355,-0.0041834139939299,0.0468378311869411,-3.275862947797348,-0.1779315346673348,55482400.0,1,24840204,1327153
10,2021-02-11,5.619999885559082,5.610000133514404,55482400.0,-3.275862947797348,-0.1779315346673348,261.9791749455096,12.0,0.0229977484721775,0.0210678674815053,0.0019298809906722,0.0440656159536828,-0.3565058903837292,-2.272721020491577,46036700.0,1,11643237,123722
11,2021-02-12,5.71999979019165,5.590000152587891,46036700.0,-0.3565058903837292,-2.272721020491577,176.70949068681793,10.0,0.021178748638509,0.0248093912622534,-0.0036306426237444,0.0459881399007624,1.0733442064713383,-6.301825890865026,61165700.0,0,8018464,134288
12,2021-02-16,6.03000020980835,5.650000095367432,61165700.0,1.0733442064713383,-6.301825890865026,177.94418728549684,6.0,0.01729415365779,0.0220385674931129,-0.0047444138353229,0.0393327211509029,-1.7699097866309854,-0.5376296304905065,38849000.0,1,13553486,157971
13,2021-02-17,5.579999923706055,5.550000190734863,38849000.0,-1.7699097866309854,-0.5376296304905065,114.85123163000132,8.0,0.0115255658005029,0.017078792958927,-0.0055532271584241,0.02860435875943,-0.7207200086191579,-5.65068347746226,130540800.0,1,7672592,80731
14,2021-02-18,5.840000152587891,5.510000228881836,130540800.0,-0.7207200086191579,-5.65068347746226,92.47497044434212,11.0,0.0167650214592274,0.0217274678111587,-0.0049624463519313,0.0384924892703862,3.4482681032820484,2.8880839081918044,40249100.0,0,20515647,409436
15,2021-02-19,5.539999961853027,5.699999809265137,40249100.0,3.4482681032820484,2.8880839081918044,64.45819613690648,11.0,0.0208955223880597,0.0217484008528784,-0.0008528784648187,0.0426439232409381,14.912287893204535,10.455318386913724,173409000.0,0,7085211,86868
16,2021-02-22,5.929999828338623,6.550000190734863,173409000.0,14.912287893204535,10.455318386913724,82.45043282727549,4.0,0.0180722891566265,0.0230923694779116,-0.0050200803212851,0.0411646586345381,17.557245573167712,10.473458264672542,264876400.0,0,27032583,606821
17,2021-02-23,6.96999979019165,7.699999809265137,264876400.0,17.557245573167712,10.473458264672542,95.3150833694518,20.0,0.0276774969915764,0.0234657039711191,0.0042117930204572,0.0511432009626955,18.051952957845742,25.726142857642213,376881800.0,0,76667619,1296559
18,2021-02-24,7.230000019073486,9.09000015258789,376881800.0,18.051952957845742,25.726142857642213,106.59303406376743,12.0,0.0138983050847457,0.0108474576271186,0.0030508474576271,0.0247457627118644,-8.80088203856747,-23.875117534444588,445717400.0,1,88372521,2592028
19,2021-02-25,10.890000343322754,8.289999961853027,445717400.0,-8.80088203856747,-23.875117534444588,111.9471670495521,29.0,0.0158067402326274,0.014315538323889,0.0014912019087384,0.0301222785565165,-3.3775601237590824,-2.197794392231711,135675300.0,1,117035782,3350425
20,2021-02-26,8.1899995803833,8.010000228881836,135675300.0,-3.3775601237590824,-2.197794392231711,112.10988253109088,35.0,0.0193968568596913,0.0226532634857709,-0.0032564066260795,0.0420501203454622,14.606742108136906,3.6117456083349846,142922300.0,0,35845319,1620761
21,2021-03-01,8.859999656677246,9.18000030517578,142922300.0,14.606742108136906,3.6117456083349846,134.91026047949595,12.0,0.0212801891572369,0.0173957101840905,0.0038844789731464,0.0386758993413274,-2.7233114563084198,-2.297593328871028,77713600.0,1,35204301,699308
22,2021-03-02,9.140000343322754,8.930000305175781,77713600.0,-2.7233114563084198,-2.297593328871028,137.5502080792353,25.0,0.0197458930161042,0.0271910657926681,-0.0074451727765638,0.0469369588087723,-3.919377038171745,-4.134077021722996,55098700.0,1,12938162,317709
23,2021-03-03,8.949999809265137,8.579999923706055,55098700.0,-3.919377038171745,-4.134077021722996,140.9893556817005,23.0,0.021443979190458,0.0190331176246669,0.0024108615657911,0.0404770968151249,-6.410258690273918,-2.666669903379498,77376100.0,1,7720951,209316
24,2021-03-04,8.25,8.029999732971191,77376100.0,-6.410258690273918,-2.666669903379498,150.09261757234813,26.0,0.0232236386994762,0.0181836149817175,0.0050400237177586,0.0414072536811937,0.2490717114416618,-0.3712838274066644,59415800.0,0,11222230,688777
25,2021-03-05,8.079999923706055,8.050000190734863,59415800.0,0.2490717114416618,-0.3712838274066644,144.9739033454035,25.0,0.0221653878942881,0.0153452685421994,0.0068201193520886,0.0375106564364876,15.403723499849598,8.909733325596608,113872800.0,0,12626758,933785
26,2021-03-08,8.529999732971191,9.289999961853027,113872800.0,15.403723499849598,8.909733325596608,145.76020031603562,4.0,0.0191489361702127,0.0085106382978723,0.0106382978723404,0.0276595744680851,13.024758268197246,11.940297141732373,148428200.0,0,19195246,811775
27,2021-03-09,9.380000114440918,10.5,148428200.0,13.024758268197246,11.940297141732373,138.50822062808285,10.0,0.0258803563852354,0.020364870598218,0.0055154857870173,0.0462452269834535,-6.19047255743117,-10.61706014240382,256641600.0,1,24787390,850787
28,2021-03-10,11.020000457763672,9.850000381469728,256641600.0,-6.19047255743117,-10.61706014240382,119.52985198741952,31.0,0.0255741127348643,0.0276617954070981,-0.0020876826722338,0.0532359081419624,4.365475480695413,-3.474177453633965,83589200.0,0,78694964,2049619
29,2021-03-11,10.649999618530272,10.279999732971191,83589200.0,4.365475480695413,-3.474177453633965,112.43320149482426,52.0,0.0195521917376222,0.023841059602649,-0.0042888678650268,0.0433932513402712,8.560312619644161,9.842519832859187,110443600.0,0,25868082,338336
30,2021-03-12,10.15999984741211,11.15999984741211,110443600.0,8.560312619644161,9.842519832859187,120.72560548824038,16.0,0.0234492160872528,0.0155419222903885,0.0079072937968643,0.0389911383776414,25.80645299120465,15.270932759228716,277713300.0,0,19671886,595393
31,2021-03-15,12.18000030517578,14.039999961853027,277713300.0,25.80645299120465,15.270932759228716,138.64514290114877,6.0,0.0205416359616801,0.0205416359616801,0.0,0.0410832719233603,-7.264953752569204,-4.40528217941891,125414400.0,1,61983689,1482849
